id,lon,lat,name
8573888,9.075931,47.094137,"Mollis, Kirchplatz"
8573889,9.078607,47.106244,"Mollis, Chapellenstutz"
8573890,9.086045,47.112436,"Mollis, Winden"
8573891,9.117948,47.121196,"Filzbach, Römerturm"
8573892,9.121901,47.121138,"Filzbach, Garage"
8573893,9.131732,47.119419,"Filzbach, Milchzentrale"
8573894,9.140016,47.120871,"Filzbach, Reutegg"
8573895,9.157679,47.116784,"Obstalden, Walenguflen"
8573896,9.162619,47.11671,"Obstalden, Bödeli"
8573897,9.170736,47.112989,"Mühlehorn, Beerenboden"
8573898,9.178083,47.116027,"Mühlehorn, Hohrain"
8573899,9.182994,47.115053,"Mühlehorn, Stutz"
8573900,9.17368,47.1164,"Mühlehorn, Oberdorf"
8573901,9.173177,47.117721,"Mühlehorn, Bahnhof"
8573902,9.07148,47.039751,"Glarus, Bahnhof"
8573904,9.052448,47.049323,"Riedern GL, Schulhaus"
8573905,9.03828,47.047848,"Riedern GL, Staldengarten"
8573906,8.92484,47.027637,"Klöntal, Schwändeli"
8573907,7.253675,46.207694,"Ardon, Arnica"
8573908,7.234853,46.203065,"Chamoson, Pierre-Olivier"
8573909,7.219966,46.206635,"Chamoson, Tsavez"
8573910,7.174034,46.201517,"Ovronnaz, Chevaley"
8573911,9.059871,47.465403,"Wil SG, Pflegezentrum"
8573912,9.063882,47.465131,"Wil SG, Friedberg"
8573914,9.092213,47.466241,"Züberwangen, Schulhaus"
8573915,9.10287,47.464253,"Züberwangen, Weieren"
8573916,9.106457,47.469913,"Zuzwil SG, Grünegg"
8573917,9.111831,47.474991,"Zuzwil SG, Gemeindehaus"
8573918,9.144476,47.476385,"Lenggenwil, Wiesental"
8573919,9.161592,47.478812,"Zuckenriet, Sproochbrugg"
8573920,9.171163,47.475242,"Niederhelfenschwil, Waldhof"
8573921,9.183338,47.473844,"Niederhelfenschwil, Gemeinde"
8573922,9.188701,47.479575,"Niederhelfenschwil, Neudorf"
8573925,9.046908,47.462265,"Wil SG, Rössli"
8573926,9.049006,47.454895,"Wil SG, Rapp"
8573927,9.06445,47.445962,"Schwarzenbach SG, Thurbrücke"
8573929,9.130621,47.435845,"Uzwil, Bahnhof"
8573930,9.132737,47.436939,"Uzwil, Mühlehof"
8573931,9.141901,47.444856,"Niederuzwil, Marienfried"
8573932,9.157985,47.449313,"Oberbüren, Glattfeld"
8573933,9.164463,47.451151,"Oberbüren, Oberstufe Thurzelg"
8573934,9.201179,47.46527,"Niederbüren, Freizeitpark"
8573935,9.232673,47.484542,"Bischofszell, Waldschenke"
8573937,9.126011,47.432215,"Oberuzwil, Drogerie"
8573938,9.12903,47.427934,"Oberuzwil, Flawilerstrasse"
8573939,9.128941,47.426793,"Oberuzwil, Rain"
8573940,9.128942,47.423068,"Bichwil, Torackerstrasse"
8573941,9.137091,47.420457,"Bichwil, Dorf"
8573942,9.107451,47.431837,"Oberuzwil, Schützenhaus"
8573943,7.357723,46.238465,"Sion, Capucins"
8573944,9.119211,47.452411,"Henau, Kirchplatz"
8573945,9.253475,47.412003,"Gossau SG, Bahnhof"
8573946,9.250693,47.413594,"Gossau SG, Poststrasse"
8573951,9.188052,47.444112,"Niederwil SG, Bergwis"
8573953,9.251523,47.416559,"Gossau SG, Gerbhof"
8573954,9.256506,47.416931,"Gossau SG, Migros-Markt"
8573955,9.272909,47.435204,"Andwil SG, Otmarsegg"
8573956,9.265287,47.439886,"Andwil SG, Grünau"
8573957,9.256237,47.443196,"Arnegg, Weideggstrasse"
8573958,9.252357,47.442582,"Arnegg, Bahnhof"
8573959,9.280545,47.466193,"Waldkirch, Friedegg"
8573963,9.335071,47.473211,"Bernhardzell, Dorf"
8573964,9.35236,47.462139,"Bernhardzell, Schöntal"
8573965,9.388218,47.462844,"Wittenbach, Bahnhof"
8573966,9.388163,47.459876,"Wittenbach, Zentrum"
8573967,9.382183,47.460697,"Wittenbach, Grünau"
8573972,9.081876,47.39916,"Lütisburg, Abzw. Tufertschwil"
8573973,9.096321,47.407356,"Rindal, Grütli"
8573974,9.121356,47.405339,"Rindal, Landhaus"
8573975,9.13838,47.406044,"Rindal, Ritzenhüsli"
8573976,9.177173,47.415956,"Flawil, Niederberg"
8573978,9.189694,47.415029,"Flawil, Bahnhof"
8573979,9.074947,47.359514,"Bütschwil, Bahnhof"
8573980,9.070219,47.361182,"Bütschwil, Pflegeheim"
8573981,9.059969,47.362442,"Mosnang, Schreinersberg"
8573982,9.052506,47.363446,"Mosnang, Weiher"
8573983,9.044585,47.362045,"Mosnang, Grütli"
8573984,9.04056,47.36247,"Mosnang, Dorf"
8573985,9.038734,47.37088,"Mosnang, Winkeln"
8573986,9.027048,47.374235,"Dreien, Tüfi"
8573987,9.016849,47.371927,"Dreien, Hauptstrasse"
8573988,9.009208,47.370601,"Dreien, Freihof"
8573989,8.991777,47.371341,"Mühlrüti, Mühle"
8573990,8.985245,47.371222,"Mühlrüti, Dorf"
8573994,9.043714,47.342356,"Libingen, Lindenboden"
8573995,9.035995,47.337839,"Libingen, Vorderhofen"
8573996,9.028767,47.333755,"Libingen, Hinterhofen"
8573997,9.036764,47.35555,"Mosnang, Aufeld"
8573998,9.039996,47.347679,"Mosnang, Dietenwil"
8573999,9.076945,47.369822,"Bütschwil, Engi"
8574000,9.079278,47.372438,"Bütschwil, Au"
8574001,9.086349,47.379287,"Ganterschwil, Hirschen"
8574002,9.083179,47.319851,"Lichtensteig, Bahnhof"
8574003,9.082478,47.321658,"Lichtensteig, Rest. Bahnhöfli"
8574004,9.071674,47.328298,"Lichtensteig, Gurtbergwald"
8574005,9.053558,47.317343,"Krinau, Mühle"
8574006,9.049814,47.317324,"Krinau, Rössli"
8574007,9.08583,47.326945,"Lichtensteig, Hof"
8574008,9.086807,47.299465,"Wattwil, Bahnhof"
8574010,9.087281,47.302841,"Wattwil, Post"
8574011,9.088518,47.30393,"Wattwil, ev. Kirche"
8574012,9.091844,47.302857,"Wattwil, Wanne"
8574013,9.106401,47.298464,"Wattwil, Untereggberg"
8574014,9.127642,47.29936,"Heiterswil, Krummbach"
8574015,9.144003,47.295287,"Heiterswil, Weier"
8574016,9.16017,47.29797,"Hemberg, Dietschwil"
8574017,9.169833,47.298662,"Hemberg, Rohr"
8574018,9.197974,47.226811,"Nesslau-Neu St.Johann, Bahnhof"
8574019,9.202912,47.222768,"Nesslau, Dicken"
8574020,9.215085,47.215905,"Nesslau, Germen"
8574021,9.221709,47.204682,"Stein SG, Breitenau"
8574022,9.230449,47.193282,"Stein SG, Mühlewies"
8574024,9.256444,47.18412,Starkenbach
8574025,9.266894,47.186375,"Alt St. Johann, Horb"
8574026,9.297583,47.196401,"Unterwasser, Stofel"
8574027,9.318281,47.197882,"Unterwasser, Wäldli"
8574028,9.326407,47.200358,"Wildhaus, Schönau"
8574029,9.360879,47.200453,"Wildhaus, Dusi"
8574030,9.371001,47.198889,"Wildhaus, Bären"
8574032,9.405271,47.195672,"Gams, Schutzgunten"
8574033,9.423324,47.197648,Zollhaus b. Gams
8574034,9.431871,47.201702,"Gams, Chrezibach"
8574035,9.431769,47.195792,"Gams, Simmirank"
8574036,9.443166,47.199787,"Gams, Widen"
8574037,9.442875,47.189571,"Grabs, Feld"
8574039,9.463853,47.168428,"Buchs SG, Werdenberg"
8574040,9.470578,47.165556,"Buchs SG, Rathaus"
8574041,9.478116,47.168341,"Buchs SG, Bahnhof"
8574042,9.194542,47.22967,"Neu St. Johann, Klosterkirche"
8574043,9.200189,47.235108,"Neu St. Johann, Stocken"
8574044,9.219234,47.241415,"Ennetbühl, Gillsäge"
8574045,9.269438,47.242197,"Ennetbühl, Bernhalde/Lutert."
8574046,9.283809,47.24859,"Ennetbühl, Schiltmoos"
8574047,9.285018,47.317595,"Urnäsch, Bahnhof"
8574049,9.276333,47.309736,"Urnäsch, Anker"
8574050,9.273604,47.300782,"Urnäsch, Frohsinn"
8574051,9.279647,47.286561,"Urnäsch, Hüsli"
8574054,9.40564,47.335908,"Appenzell, Mettlenbrücke"
8574055,9.399635,47.341408,"Appenzell, Steig"
8574056,9.397821,47.348241,"Appenzell, Lank"
8574057,9.388576,47.351744,"Appenzell, Unterschlatt"
8574058,9.376625,47.355482,"Haslen AI, Tanne"
8574059,9.369112,47.36007,"Haslen AI, Schiessegg"
8574060,9.368286,47.363584,"Haslen AI, List"
8574061,9.368168,47.364701,"Haslen AI, Linde"
8574062,9.367508,47.368419,"Haslen AI, Dorf"
8574063,9.366039,47.373572,"Haslen AI, Hüsli"
8574064,9.373343,47.379577,"Haslen AI, Kastbühl"
8574065,9.389267,47.386164,"Teufen AR, Schönenbühl"
8574066,9.389835,47.390104,"Teufen AR, Bahnhof"
8574068,9.399804,47.393516,"Teufen AR, Vorderhaus"
8574069,9.40387,47.396326,"Teufen AR, Gählern"
8574070,9.411856,47.398376,"Teufen AR, Abzw. Obertobel"
8574071,9.420422,47.401379,"Teufen AR,Steinegg Feuerwehrh."
8574072,9.434249,47.402616,"Speicher, Sitz"
8574073,9.440105,47.405376,"Speicher, Almenweg"
8574074,9.443605,47.408917,"Speicher, Reutenen"
8574075,9.442563,47.411191,"Speicher, Bahnhof"
8574076,9.529951,47.447034,"Heiden, Lindenplatz"
8574077,9.536428,47.445819,"Heiden, Bahnhof"
8574078,9.530454,47.442959,"Heiden, Dunant-Museum"
8574079,9.526457,47.435392,"Heiden, Waldegg Heiden"
8574080,9.519796,47.433947,"Heiden, Hirschli"
8574081,9.515319,47.432705,"Unterrechstein, Heilbad"
8574082,9.533747,47.443412,"Heiden, Rosental"
8574083,9.543106,47.447659,"Wolfhalden, Wüschbach"
8574084,9.545388,47.45101,"Wolfhalden, Luchten"
8574085,9.551097,47.455836,"Wolfhalden, Friedberg"
8574086,9.555958,47.455981,"Wolfhalden, Lindenberg"
8574087,9.557507,47.453901,"Wolfhalden, Bruggmühle"
8574088,9.563796,47.458249,"Lutzenberg, Hellbüchel"
8574089,9.583442,47.459541,"Lutzenberg, Brenden"
8574090,9.581725,47.460383,"Lutzenberg, Altersheim"
8574091,9.580657,47.46186,"Lutzenberg, Friedegg"
8574092,9.58693,47.463436,"Rheineck, Altensteig"
8574093,9.589623,47.468028,"Rheineck, Bahnhof"
8574095,9.370485,47.423493,"St. Gallen, Bahnhof"
8574096,9.563245,47.439481,"Wolfhalden, Schönenbühl"
8574097,9.584101,47.440995,"Walzenhausen, Lachen"
8574098,9.592234,47.445342,"Walzenhausen, Moos"
8574099,9.596445,47.44682,"Walzenhausen, Ledi Schwimmbad"
8574100,9.601122,47.451267,"Walzenhausen, Bahnhof"
8574101,9.606543,47.448557,"Walzenhausen, Güetli"
8574102,9.609799,47.443835,"Walzenhausen, Hasenbrunnen"
8574103,9.615082,47.441666,"Walzenhausen, Bild"
8574104,9.618553,47.44125,"Walzenhausen, Wilen"
8574105,9.623946,47.442111,"Walzenhausen, Leuchen"
8574106,9.621885,47.446172,"Walzenhausen, Gaismoos"
8574107,9.625964,47.447642,"St. Margrethen SG, Gletscherh"
8574108,9.629165,47.447752,"St. Margrethen SG,Schäflisberg"
8574109,9.626365,47.450307,"St. Margrethen SG, Apfelberg"
8574110,9.635261,47.450438,"St. Margrethen SG, Mineralbad"
8574111,9.63715,47.453215,"St. Margrethen SG, Bahnhof"
8574112,9.645838,47.450323,"St. Margrethen SG,Industriestr"
8574113,7.444123,46.172252,"St-Martin VS, église"
8574114,9.564592,47.455274,"Wolfhalden, Mühltobel"
8574115,9.57119,47.45571,"Wolfhalden, Hinterbühle"
8574116,9.575516,47.453453,"Wolfhalden, Zelg"
8574117,9.5818,47.452689,"Wolfhalden, Hueb"
8574118,9.592259,47.451865,"Walzenhausen, Sonnenberg"
8574122,9.604859,47.427399,"Berneck, Maienhalde"
8574123,9.535412,47.438541,"Heiden, Bissau"
8574124,9.54077,47.430832,"Oberegg AI, Wässern"
8574125,9.546663,47.428295,"Oberegg AI, Riethof"
8574126,9.554035,47.423626,"Oberegg AI, Unterdorf"
8574127,9.569035,47.419473,"Reute AR, Hinterdorf"
8574128,9.573277,47.41979,"Reute AR, Dorf"
8574129,9.576955,47.421261,"Reute AR, Brücke"
8574130,9.586999,47.422784,"Oberegg AI, Sonderegg"
8574131,9.59573,47.42461,"Berneck, Taa"
8574133,9.618927,47.422231,"Berneck, Schlossbrücke"
8574134,9.6211,47.419941,"Berneck, Rosenberg"
8574135,9.624119,47.415969,"Heerbrugg, Waldegg"
8574136,9.625264,47.412547,"Heerbrugg, Schulen"
8574137,9.627999,47.410947,"Heerbrugg, Bahnhof"
8574138,9.578201,47.41565,"Reute AR, Steinegacht"
8574139,9.580506,47.411991,"Reute AR, Bellevue"
8574140,9.576343,47.408667,"Mohren, Sturzenhard"
8574141,9.572704,47.405846,Mohren
8574142,9.56733,47.403677,"Mohren, Grütli"
8574143,9.557077,47.396812,"Marbach SG, Bruggtobel"
8574144,9.545089,47.385856,"Lüchingen, Sportanlagen/GESA"
8574145,9.541781,47.381265,"Altstätten SG, Spital/Heime"
8574147,9.541826,47.378034,"Altstätten SG, Rathaus"
8574148,9.543071,47.419597,"Oberegg AI, Eugst"
8574149,9.540019,47.410809,"Oberegg AI, St. Anton"
8574150,9.525117,47.405959,"Oberegg AI, Haggen"
8574154,9.499311,47.420962,"Wald AR, Schweizerbund"
8574155,9.487701,47.414493,"Wald AR, Unterdorf"
8574156,9.491813,47.413889,"Wald AR, Grunholz"
8574157,9.477355,47.408764,"Trogen, Bleiche"
8574158,9.465248,47.409643,"Trogen, Schopfacker"
8574159,9.46443,47.407993,"Trogen, Landsgemeindeplatz"
8574160,9.461695,47.407177,"Trogen, Bahnhof"
8574170,9.606006,47.364727,"Kriessern, Dorf"
8574171,9.598668,47.355885,"Kriessern, Baggersee"
8574176,9.584533,47.333664,"Montlingen, Bitziweg"
8574178,9.571282,47.323346,"Oberriet SG, Bahnhof"
8574179,9.13051,47.337283,"Brunnadern-Neckertal, Bahnhof"
8574180,9.132599,47.333024,"Brunnadern, Alters-und Pflegeh"
8574181,9.145935,47.32716,"Brunnadern, Spreitenbach"
8574182,9.169459,47.323409,"St. Peterzell, Mühle"
8574184,9.192967,47.319662,"St. Peterzell, Rüti"
8574185,9.201062,47.320033,"St. Peterzell, Schönenbühl"
8574186,9.210005,47.324763,"St. Peterzell, Stafel"
8574187,9.219811,47.32759,"Schönengrund, Postgarage"
8574188,9.232463,47.331965,"Schönengrund, Wohnheim"
8574189,9.256432,47.345264,"Schwellbrunn, Rotschwendi"
8574190,9.273468,47.35257,"Waldstatt, Adler"
8574192,9.285427,47.357283,"Waldstatt, Bahnhof"
8574193,7.468223,46.152872,"Eison, Proveric"
8574194,9.281297,47.374182,"Herisau, Langelen"
8574195,9.27909,47.378895,"Herisau, Lederbach"
8574196,9.177388,47.317442,"St. Peterzell, Bächlistrasse"
8574197,9.191415,47.314314,"Bächli, Wies"
8574198,9.188251,47.298528,"Hemberg, Schwandsbrugg"
8574199,9.182784,47.292295,"Hemberg, Rütelirank"
8574200,9.197623,47.372599,"Degersheim, Post"
8574201,9.200386,47.372862,"Degersheim, Bahnhof"
8574202,9.185584,47.41215,"Flawil, Badstrasse"
8574203,8.485363,47.560723,"Glattfelden, Aarüti"
8574204,9.176412,47.360559,"Hoffeld, Säge-Waldbach"
8574205,9.190481,47.341075,"Dicken b Dgh, Freihof"
8574206,9.273293,47.384799,"Herisau, Müli"
8574207,9.267743,47.381343,"Herisau, Schloss"
8574208,9.267257,47.379533,"Herisau, Bruggeregg"
8574211,9.248377,47.349754,"Schwellbrunn, Halden"
8574213,9.341947,47.370211,"Stein AR, Schachen"
8574214,9.350798,47.388427,"Niederteufen, Schwanen"
8574215,9.375021,47.389301,"Niederteufen, Sternen b. T."
8574216,9.358442,47.503845,"Häggenschwil-Winden, Bahnhof"
8574219,9.352489,47.492644,"Lömmenschwil, Schöntal"
8574220,9.348441,47.494124,"Häggenschwil, Scheidweg"
8574223,9.367034,47.420834,"St. Gallen, St.Leonhard"
8574224,9.356589,47.421592,"St. Gallen, Stahl"
8574225,9.348636,47.422354,"St. Gallen, Sömmerli"
8574226,9.340016,47.424116,"St. Gallen, Spisegg"
8574227,9.348548,47.43281,"Engelburg, Ebnet"
8574228,9.349111,47.436696,"Engelburg, Lindenwies"
8574229,9.347779,47.440218,"Engelburg, Freihof"
8574231,9.324597,47.453625,"Waldkirch, Locherhof"
8574232,9.306724,47.446259,"Waldkirch, Hohfirst"
8574233,9.298906,47.450254,"Waldkirch, Obergrimm"
8574234,9.294341,47.454349,"Waldkirch, Niederwil"
8574235,9.281586,47.461399,"Waldkirch, Fillisweid"
8574236,8.729591,47.536637,"Seuzach, Gemeindehaus"
8574237,9.352264,47.445811,"Engelburg, Chapf"
8574239,9.379062,47.429683,"St. Gallen, Schützengarten"
8574240,9.398563,47.455544,"Kronbühl, Bruggbach"
8574242,9.394237,47.464173,"Wittenbach, Hofen"
8574243,9.395737,47.469609,"Wittenbach, Gommenschwil"
8574244,9.395492,47.499707,"Roggwil TG, Ochsen"
8574245,9.403982,47.504574,"Roggwil TG, Frohheim"
8574246,9.417166,47.508479,"Arbon, Alpenblick"
8574247,9.424503,47.515785,"Arbon, Bergli"
8574248,9.425444,47.518945,"Arbon, Romanshornerstrasse"
8574249,9.431486,47.51679,"Arbon, Stahelplatz"
8574250,9.436339,47.515527,"Arbon, Schloss"
8574251,9.431976,47.511077,"Arbon, Bahnhof"
8574253,9.394502,47.459104,"Kronbühl, Kantonalbank"
8574254,9.375128,47.463676,"Wittenbach, Im Grüntal"
8574255,9.38263,47.465665,"Wittenbach, Sportanlagen"
8574256,9.384748,47.463722,"Wittenbach, Gemeindehaus"
8574257,9.371929,47.422012,"St. Gallen, Bleicheli"
8574258,9.366401,47.411776,"St. Gallen, Riethüsli"
8574259,9.358644,47.399921,"Lustmühle, Bahnhof"
8574260,9.439998,47.448375,"Untereggen, Hinterhof"
8574261,9.444823,47.450054,"Untereggen, Mittlerhof"
8574262,9.451019,47.453959,"Untereggen, Vorderhof"
8574263,9.457046,47.459325,"Untereggen, Vogelherd"
8574264,9.458803,47.467886,"Goldach, Sonnental"
8574265,9.461972,47.471684,"Goldach, Untereggerstrasse"
8574266,9.469487,47.476291,"Goldach, Raiffeisenbank"
8574267,9.472832,47.478059,"Goldach, Sternen"
8574268,9.475515,47.478452,"Goldach, Rotenstein"
8574269,9.477614,47.478514,"Goldach, Stelzenreben"
8574270,9.481381,47.478466,"Rorschach, Löwengarten"
8574271,9.484563,47.478382,"Rorschach, Landhaus"
8574272,9.491919,47.477451,"Rorschach, Signalstrasse"
8574276,9.458379,47.491636,"Horn, Grünau"
8574277,9.462806,47.493556,"Horn, Bahnhof"
8574278,9.459393,47.496684,"Horn, evang. Kirche"
8574279,9.453798,47.497564,"Horn, Rütiwiese"
8574280,9.492524,47.474229,"Rorschach, Fuchsschwanz"
8574281,9.498306,47.473451,"Rorschach, Päd. Hochschule"
8574282,9.502056,47.472952,"Rorschach, Langmoosstrasse"
8574283,9.487682,47.472361,"Rorschacherberg, Pflegeheim"
8574284,9.487265,47.470669,"Rorschacherberg, Zelgstrasse"
8574285,9.487182,47.468862,"Rorschacherberg, Rosenegg"
8574286,9.490687,47.468926,"Rorschacherberg, Bleichi"
8574287,9.493575,47.469487,"Rorschacherberg, Gemeindehaus"
8574288,9.500722,47.471078,"Rorschacherberg, Z-Friedhof"
8574294,9.585496,47.467025,"Rheineck, National"
8574295,9.579637,47.466522,"Rheineck, Asylstrasse"
8574296,9.572713,47.465903,"Thal, Löwen"
8574298,9.56053,47.469492,"Thal, Linde"
8574299,9.551191,47.472227,"Staad SG, Nagelstein"
8574300,9.539039,47.478342,"Staad SG, Risegg"
8574301,9.533915,47.477976,"Staad SG, Schönenbach"
8574302,9.525645,47.476569,"Rorschacherberg, Wilen"
8574303,9.519072,47.474762,"Rorschacherberg, Bernerhüsli"
8574304,9.510974,47.472982,"Rorschacherberg, Burg"
8574305,9.44774,47.215777,"Gams, Gamschol"
8574306,9.452665,47.222745,"Sax, Farnen"
8574307,9.452615,47.226678,"Sax, Rofisbach"
8574308,9.455897,47.230705,"Sax, Schlössli"
8574309,9.460704,47.23557,"Sax, Hueb"
8574310,9.465344,47.240518,"Frümsen, Stig"
8574311,9.472288,47.244525,"Frümsen, Rathaus"
8574312,9.479981,47.248411,"Frümsen, Frol"
8574313,9.488397,47.251501,"Sennwald, Dornen"
8574314,9.495399,47.256205,"Sennwald, Äugstisriet"
8574316,9.50175,47.241509,"Salez-Sennwald, Bahnhof"
8574317,9.437759,47.180167,"Grabs, Kohlplatz"
8574319,9.432152,47.183765,"Grabs, Forst"
8574320,9.428168,47.18665,"Grabs, Abzw. Leversberg"
8574321,9.425964,47.187003,"Grabserberg, Winnewies"
8574322,9.42559,47.181917,"Grabserberg, Schluss"
8574323,9.422769,47.179509,"Grabserberg, Boden"
8574324,9.421803,47.184061,"Grabserberg, Lehn"
8574326,9.414371,47.177575,"Grabserberg, Eggenberg"
8574328,9.399826,47.169591,"Grabserberg, Madang"
8574329,9.383247,47.164654,"Grabserberg, Höhi"
8574330,9.410128,47.171665,"Grabserberg, Rogghalm"
8574333,9.477666,47.076073,"Azmoos, Feld"
8574334,9.476653,47.08399,"Azmoos, Gatina"
8574336,9.475625,47.099575,"Oberschan, alte Post"
8574337,9.468566,47.101059,"Oberschan, Schwimmbad"
8574338,9.463317,47.095384,"Oberschan,Abzw. Rest. Aufstieg"
8574339,9.45762,47.092785,"Oberschan, Abzw. Hotel Alvier"
8574340,9.448918,47.089113,"Oberschan, Schnapsgrotzen"
8574341,9.515247,47.169887,"Schaan, Bierkeller"
8574342,9.518892,47.172007,"Schaan, Im Besch"
8574343,9.524011,47.181128,"Schaan, Hilti"
8574344,9.541361,47.196451,"Nendeln, Tonwarenfabrik"
8574345,9.527364,47.207836,"Eschen, Presta"
8574346,9.522258,47.210313,"Eschen, Eintracht"
8574347,9.528149,47.211016,"Eschen, Kohlplatz"
8574348,9.537674,47.21617,"Mauren FL, Wegacker"
8574349,9.539104,47.217277,"Mauren FL, Freiendorf"
8574350,9.546184,47.218327,"Mauren FL, Freihof"
8574351,9.551821,47.211925,"Schaanwald, Industrie"
8574352,9.554712,47.208911,"Schaanwald, Waldstrasse"
8574353,9.569014,47.217546,"Schaanwald, Zollamt"
8574360,9.514932,47.167877,"Schaan, Duxgass"
8574361,9.522347,47.170937,"Schaan, Kinderheim"
8574362,9.541576,47.182113,"Planken, Vorderplanken"
8574363,9.545796,47.185716,"Planken, Schulhaus"
8574364,9.508557,47.175667,"Schaan, Hilcona"
8574365,9.501749,47.197933,"Bendern, Pinocchio"
8574367,9.510466,47.218138,"Gamprin, Gemeindehaus"
8574370,9.520994,47.236142,"Ruggell, Kreuzstrasse"
8574371,9.525943,47.235359,"Ruggell, Oberwiler"
8574372,9.526633,47.23846,"Ruggell, Sennerei"
8574373,9.528476,47.241666,"Ruggell, Kirche"
8574374,9.535552,47.228391,"Schellenberg, Loch"
8574375,9.538495,47.229013,"Schellenberg, Widum"
8574376,9.538897,47.227485,"Schellenberg, Tannwald"
8574377,9.54773,47.222356,"Mauren FL, Krummenacker"
8574378,9.544547,47.224367,"Mauren FL, Auf Berg"
8574379,9.548096,47.22863,"Schellenberg, Egerta"
8574380,9.536453,47.22645,"Schellenberg, Eschner Rütte"
8574382,9.514804,47.22102,"Gamprin, Bühl"
8574383,9.513702,47.20964,"Eschen, Brühl"
8574384,9.48356,47.167971,"Buchs SG, Rheinau"
8574385,9.4956,47.169538,"Schaan, Rheindenkmal"
8574386,9.501527,47.168559,"Schaan, Zollstrasse"
8574387,9.50847,47.16524,"Schaan, Zentrum/LKW"
8574388,9.508887,47.160661,"Schaan, Laurentiusbad"
8574389,9.515116,47.145091,"Vaduz, Hofkellerei"
8574390,9.51852,47.143095,"Vaduz, Quäderle"
8574392,9.522066,47.133915,"Vaduz, Spital"
8574393,9.522441,47.131362,"Vaduz, Au"
8574394,9.523619,47.126041,"Vaduz, Rütti"
8574396,9.523764,47.116239,"Triesen, Maschlina"
8574398,9.524817,47.102318,"Triesen, Bächlegatter"
8574399,9.524008,47.092732,"Triesen, Gartnetschhof"
8574400,9.519691,47.088104,"Triesen, Säga"
8574401,9.511563,47.075168,"Balzers, Roxy"
8574402,9.508844,47.072293,"Balzers, Egerta"
8574403,9.506943,47.069355,"Balzers, Alter Pfarrhof"
8574404,9.507363,47.06702,"Balzers, Höfle"
8574405,9.497817,47.061577,"Balzers, Mälsnerdorf"
8574406,9.494885,47.062043,"Balzers, Brückle"
8574407,9.492202,47.063495,"Balzers, Rheinstrasse"
8574408,9.497405,47.066632,"Balzers, Schlossweg"
8574409,9.483074,47.076459,"Trübbach, Dornau"
8574410,9.480218,47.072464,"Trübbach, Dorf"
8574411,9.449118,47.056168,"Sargans, Vild"
8574412,9.440578,47.051018,"Sargans, Rose"
8574413,9.44115,47.0473,"Sargans, Post"
8574414,9.53922,47.127179,"Triesenberg, Samina"
8574415,9.545428,47.134848,"Masescha, Foppa"
8574416,9.544019,47.138905,"Gaflei, Matu"
8574417,9.525827,47.126559,"Vaduz, Schwefel"
8574418,9.528914,47.121887,"Triesen, Meierhof"
8574419,9.531094,47.116268,"Triesen, Matschils"
8574420,9.543181,47.112565,"Triesenberg, Täscherloch"
8574421,9.544947,47.1139,"Triesenberg, Rütelti"
8574422,9.547011,47.116787,"Triesenberg, Obergufer"
8574423,9.549226,47.113794,"Triesenberg, Steinort"
8574424,9.549306,47.117492,"Triesenberg, Guferwald"
8574425,9.533874,47.205697,"Eschen, Sportpark"
8574426,9.52544,47.102766,"Triesen, Feldstrasse"
8574427,9.528829,47.10418,"Triesen, Vanetscha"
8574428,9.532444,47.104951,"Triesen, Langgasse"
8574429,9.534269,47.104783,"Triesen, Poska"
8574431,8.874852,47.192628,"Wangen SZ, Gätzibach"
8574432,8.890134,47.191424,"Wangen SZ, Brunnenhof"
8574433,8.89547,47.19129,"Wangen SZ, Zentrum"
8574434,8.902012,47.191144,"Wangen SZ, Lochgasse"
8574435,8.948989,47.204013,"Tuggen, Rüschenzopf"
8574436,8.955225,47.206981,"Tuggen, Kapellhof"
8574439,9.033681,47.23659,"Uetliburg SG, Ottenhofen"
8574440,8.987563,47.225461,"Uznach, Tor"
8574441,8.994189,47.225804,"Uznach, Speerblick"
8574442,9.02069,47.234115,"Gommiswald, Gauenhof"
8574443,9.0245,47.237454,"Gommiswald, Breiten"
8574444,9.025601,47.242036,"Uetliburg SG, Berg-Sion-Str."
8574445,9.02656,47.245874,"Uetliburg SG, Brunnacker"
8574446,9.516203,47.447201,"Grub AR, Ebne Grub"
8574447,9.512097,47.452772,Grub SG
8574448,9.496698,47.442539,"Grub AR, Halten"
8574449,9.487253,47.441429,"Grub AR, Riemen"
8574450,9.493663,47.427478,"Rehetobel, Säntis"
8574451,9.464322,47.441734,"Eggersriet, Wiesen"
8574452,9.486519,47.425454,"Rehetobel, Schulhaus"
8574453,9.457399,47.439984,"Eggersriet, Tannacker"
8574454,9.44457,47.437022,"Eggersriet, Ebne Eggersriet"
8574455,9.479981,47.42817,"Rehetobel, Sonder"
8574457,9.465388,47.426204,"Rehetobel, Midegg"
8574459,9.466119,47.429736,"Rehetobel, Robach"
8574460,9.424113,47.442099,"St. Gallen, Unterschachen"
8574461,9.461141,47.424344,"Rehetobel, Hörnlirank"
8574462,9.414767,47.437185,"St. Gallen, Favrestrasse"
8574463,9.4586,47.423417,Zweibrücken (Rehetobel)
8574464,9.44461,47.427539,"Speicherschwendi, Sonne"
8574465,9.395753,47.431462,"St. Gallen, Grossacker"
8574466,9.437523,47.425463,"Speicherschwendi, Bären"
8574467,9.388276,47.429312,"St. Gallen, Kantonsspital"
